endTime,artistName,trackName,msPlayed
2022-08-06 16:36,黃冠筑,Ten Years of Hits - Mandarin Version,15391
2022-08-06 16:42,Hu Xia,那些年,369866
2022-08-06 16:47,Hu Xia,无题 - 网剧《山河令》插曲,278868
2022-08-06 16:49,Joyce Chu,I Miss You,158160
2022-08-06 16:54,程響,四季予你,10347
2022-08-06 16:54,周深,[Xue Yang] Huang Cheng Du,259178
2022-08-07 17:34,ITZY,SNEAKERS (English Ver.),164352
2022-08-07 17:41,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),174464
2022-08-07 18:01,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),213994
2022-08-14 23:18,Joe Hisaishi,Ballade,2500
2022-08-17 23:44,StreamBeats Originals,Fly Me Away,155454
2022-08-17 23:47,StreamBeats Originals,Fly Me Away,155454
2022-08-17 23:50,StreamBeats Originals,Fly Me Away,155454
2022-08-17 23:52,StreamBeats Originals,Fly Me Away,155454
2022-08-17 23:55,StreamBeats Originals,Fly Me Away,155454
2022-08-17 23:57,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:00,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:03,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:05,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:08,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:10,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:13,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:16,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:18,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:21,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:23,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:26,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:29,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:31,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:34,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:36,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:39,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:42,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:44,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:47,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:49,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:52,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:55,StreamBeats Originals,Fly Me Away,155454
2022-08-18 00:57,StreamBeats Originals,Fly Me Away,155454
2022-08-18 01:00,StreamBeats Originals,Fly Me Away,155454
2022-08-18 01:01,StreamBeats Originals,Fly Me Away,75154
2022-08-21 06:05,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),746
2022-08-21 06:07,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-21 06:10,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-21 06:13,Girls' Generation,FOREVER 1,10751
2022-08-21 06:13,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-21 06:15,StreamBeats Originals,Fly Me Away,155454
2022-08-21 06:18,StreamBeats Originals,Fly Me Away - Instrumental,149014
2022-08-22 16:49,ITZY,SNEAKERS,179453
2022-08-22 16:50,WONWOO,Bittersweet (feat. LeeHi),56725
2022-08-22 16:56,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),321024
2022-08-22 17:48,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-22 17:48,Mira Housey,hold the applause,6805
2022-08-22 17:51,Girls' Generation,FOREVER 1,1664
2022-08-22 17:51,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-22 17:55,Daniel Caesar,Best Part (feat. H.E.R.),209831
2022-08-22 17:58,Lewis Capaldi,Someone You Loved,182160
2022-08-22 18:01,Lewis Capaldi,Before You Go,215106
2022-08-22 18:03,Sugar,Follow You,131988
2022-08-23 15:35,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:38,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:41,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:43,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:46,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:49,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:52,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:55,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 15:58,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-08-23 16:01,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),161148
2022-08-27 16:23,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-08-27 16:26,StreamBeats Originals,Fly Me Away,155454
2022-08-27 16:30,物語シリーズ,白金ディスコ,256573
2022-08-27 16:33,frad,Sapporo,169469
2022-08-27 16:36,Fly By Nightcore,Airplanes (Switching Vocals),137647
2022-08-27 16:39,B.o.B,Airplanes (feat. Hayley Williams of Paramore),33949
2022-08-27 16:39,Yu-Peng Chen,Tales from the Snow Mountain,9877
2022-08-27 16:39,B.o.B,Airplanes (feat. Hayley Williams of Paramore),179800
2022-08-27 16:39,Sugar,U - 伴奏版,4266
2022-08-27 16:44,Rabpit,Saika,271035
2022-08-27 16:47,V.K,Hua Sui Yue,166245
2022-08-27 16:51,M2U,Magnolia,150013
2022-08-27 16:54,BTS,Butter,164952
2022-08-27 16:58,Rabpit,Dream,267526
2022-08-27 16:59,Dinic,Love You Today,44328
2022-08-27 17:02,frad,First Date,173143
2022-08-27 17:03,j'san,"i'm in love with u, sorry",90315
2022-08-27 17:05,In Love With a Ghost,We've Never Met but Can We Have a Cup of Coffee or Something,112458
2022-08-27 17:05,j'san,"i'm in love with u, sorry",554
2022-08-27 17:09,Holland,I'm So Afraid,227706
2022-08-27 17:12,halberd,"i drove her home, and now we're dating.",171636
2022-08-27 17:12,The Wiggles,Fruit Salad,5587
2022-08-27 17:16,Shayne Orok,Nothing's Gonna Change My Love for You,235555
2022-08-27 17:19,Sophism,From the Start,176306
2022-08-28 04:44,Benson Boone,In The Stars,213902
2022-08-28 20:45,Olivia Rodrigo,drivers license,207121
2022-08-28 20:46,希林娜依•高,颗粒季,3018
2022-08-28 20:46,Michael Wong,童話,696
2022-08-28 20:46,NSZX,Yume To Hazakura - Chinese,812
2022-08-28 20:46,IU,Celebrity,13305
2022-08-28 20:46,小潘潘,學貓叫(Remix版),1137
2022-08-28 20:49,SING女團,SING-Moonlight Thoughts,231446
2022-08-28 20:50,安唯綾,Come Back My Love,1277
2022-08-28 20:50,Jay Chou,青花瓷,6150
2022-08-28 20:50,Ice Paper,心如止水,998
2022-08-28 20:50,Elva Hsiao,瀟灑小姐,1068
2022-08-28 20:53,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-08-28 20:56,周思涵,我要变好看,200531
2022-08-28 20:59,徐艺洋,皮埃罗,186141
2022-08-28 21:00,周深,大魚 - 唱片版,34058
2022-08-29 22:55,周深,大魚 - 唱片版,661
2022-08-29 22:55,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",1066
2022-08-29 23:01,Hu Xia,那些年,369866
2022-08-29 23:04,徐艺洋,会不会再见,199897
2022-08-29 23:07,徐艺洋,Super Power,189054
2022-08-29 23:11,Sue,時候,247139
2022-08-29 23:17,Jay Chou,安靜,334240
2022-08-29 23:20,China songs,When I Was Eighteen,182508
2022-08-29 23:24,Michael Wong,約定 - 2016 Live Version,233666
2022-08-29 23:28,China songs,Downwind,221216
2022-08-30 02:49,Jackson Wang,過 (Should've Let Go),82739
2022-08-31 05:45,JVKE,golden hour,234480
2022-09-02 03:24,TIA RAY,阿楚姑娘,1114
2022-09-02 03:24,Hai Lin,Wu Ji - Piano Ver.,3320
2022-09-02 03:29,黃冠筑,Ten Years of Hits - Mandarin Version,273750
2022-09-02 03:33,满舒克,笑看江湖 - 网剧《山河令》江湖推广曲,12883
2022-09-02 03:33,Gao Qiuzi,[Wen Qing] woodland,233863
2022-09-02 03:36,連淮偉,愛是,154528
2022-09-02 04:18,Tariq,It's Corn,51083
2022-09-06 00:20,TIA RAY,阿楚姑娘,83220
2022-09-06 00:20,Ren Ran,飞鸟和蝉,4226
2022-09-06 00:24,Jay Chou,青花瓷,237346
2022-09-06 00:28,吴亦凡,大碗宽面,221495
2022-09-06 00:31,China songs,Never Stop,211022
2022-09-06 00:36,Rachel Liang,那女孩對我說,268875
2022-09-06 00:39,WayV,Turn Back Time,218680
2022-09-06 00:43,Priscilla Chan,飄雪,236960
2022-09-06 00:47,高瀚宇,Miracle,216857
2022-09-06 00:50,小潘潘,學貓叫,209218
2022-09-06 00:54,Z.TAO,冰激淋,228311
2022-09-06 00:58,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,257254
2022-09-06 01:02,莫宰羊,未接來電,238006
2022-09-06 01:05,China songs,When I Was Eighteen,182508
2022-09-06 01:07,Hai Lin,Wu Ji - Piano Ver.,83600
2022-09-06 01:10,Jay Chou,告白氣球,215146
2022-09-06 01:15,程響,四季予你,248527
2022-09-06 01:18,S.H.E,Ring Ring Ring,228653
2022-09-06 01:22,連淮偉,愛是,197045
2022-09-06 01:40,王以綸,Sometimes,218855
2022-09-09 16:33,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:36,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:39,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:42,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:44,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:47,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:50,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-09 16:52,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),139154
2022-09-09 16:55,StreamBeats Originals,Fly Me Away,155454
2022-09-09 16:55,StreamBeats Originals,Fly Me Away - Instrumental,8385
2022-09-09 16:57,StreamBeats Originals,Fly Me Away,155454
2022-09-09 17:00,StreamBeats Originals,Fly Me Away,155454
2022-09-09 17:01,StreamBeats Originals,Fly Me Away,52698
2022-09-10 06:28,Hayd,Head In The Clouds,5653
2022-09-10 06:29,Ayradel,Until I Found You - Girl Version,6485
2022-09-10 06:29,slowed + reverb tazzy,until i found you - slowed + reverb,4309
2022-09-10 06:29,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,2965
2022-09-10 06:29,Stephen Sanchez,Until I Found You - Piano Version,6762
2022-09-10 06:29,Stephen Sanchez,Until I Found You,4629
2022-09-10 06:29,Stephen Sanchez,Until I Found You,4693
2022-09-10 06:30,Stephen Sanchez,Until I Found You,35370
2022-09-13 02:40,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-13 02:42,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-13 02:45,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-13 02:48,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-13 02:51,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-13 02:53,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-13 02:54,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),22376
2022-09-14 18:31,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),166647
2022-09-14 18:34,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-14 18:36,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),107263
2022-09-15 01:42,Chinese Bamboo Flute,Chinese Bamboo Flute Music (Reiki Healing),7744
2022-09-15 01:45,Chinese Traditional,Wu wei,179114
2022-09-16 16:49,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),162273
2022-09-16 16:51,Bebe Rexha,Break My Heart Myself (feat. YEJI & RYUJIN of ITZY),156842
2022-09-16 16:51,硬糖少女303,Bonbon Girls,4821
2022-09-16 16:52,硬糖少女303,Bonbon Girls,57151
2022-09-16 16:56,硬糖少女303,PLMM,217106
2022-09-16 17:00,硬糖少女303,硬要赢 (We Are Young),218081
2022-09-16 17:01,硬糖少女303,前方超a预警 (Super a Warning Ahead),59052
2022-09-16 17:02,硬糖少女303,你最最最重要 (You Are Everything to Me),83200
2022-09-16 17:02,希林娜依•高,寂静之忆,5226
2022-09-16 17:03,希林娜依•高,Someone You Loved - Live,78840
2022-09-16 17:03,希林娜依•高,世界不会轻易崩塌 - 纯享版,660
2022-09-16 17:05,希林娜依•高,喜欢你 - 希林娜依高 Live,76981
2022-09-16 17:05,希林娜依•高,寂静之忆,0
2022-09-16 17:06,Krystal Chan,喜欢你 - 陈卓璇 Live,73747
2022-09-16 17:10,Krystal Chan,那女孩对我说 - 纯享版,241230
2022-09-16 17:12,Krystal Chan,无羁 - Live,116784
2022-09-16 17:14,崔文美秀,除了春天、爱情和樱花 - 纯享版,148154
2022-09-16 17:18,Krystal Chan,火羽 Phoenix - 纯享版,209255
2022-09-16 17:22,王艺瑾,离群 - 纯享版,263792
2022-09-16 17:23,Krystal Chan,流沙 - 伴奏,554
2022-09-16 17:23,Krystal Chan,連鎖,4480
2022-09-16 17:23,Krystal Chan,喜欢你 - 陈卓璇 Live,789
2022-09-16 17:23,Krystal Chan,破晓来时 (WRL×一加联合推广曲),18403
2022-09-16 17:23,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,1557
2022-09-16 17:23,Krystal Chan,Follow the Light,1365
2022-09-16 17:23,Krystal Chan,樱花草,1066
2022-09-16 17:23,Krystal Chan,流沙 - 和声伴奏,1322
2022-09-16 17:23,Krystal Chan,流沙,5162
2022-09-16 17:23,Krystal Chan,流沙,1471
2022-09-16 17:23,Krystal Chan,樱花草 - 伴奏,1173
2022-09-16 17:23,Krystal Chan,樱花草 - 伴奏,1322
2022-09-16 17:23,Krystal Chan,咫 - 和声伴奏,1471
2022-09-16 17:23,Krystal Chan,樱花草 - 和声伴奏,1045
2022-09-16 17:23,Krystal Chan,樱花草 - 和声伴奏,3541
2022-09-16 17:23,Krystal Chan,樱花草,4735
2022-09-16 17:23,Krystal Chan,咫 - 伴奏,6485
2022-09-16 17:23,Krystal Chan,破晓来时 (WRL×一加联合推广曲) - 和声伴奏,4842
2022-09-16 17:23,Krystal Chan,破晓来时 (WRL×一加联合推广曲) - 伴奏,5184
2022-09-16 17:23,Krystal Chan,[Yicheng Group] Gu Cheng,1130
2022-09-16 17:24,希林娜依•高,Someone You Loved - Live,1130
2022-09-16 17:24,希林娜依•高,喜欢你 - 希林娜依高 Live,3221
2022-09-16 17:24,硬糖少女303,前方超a预警 (Super a Warning Ahead),4671
2022-09-16 17:24,Krystal Chan,喜欢你 - 陈卓璇 Live,7701
2022-09-16 17:24,硬糖少女303,前方超a预警,9408
2022-09-16 17:24,希林娜依•高,寂静之忆,6805
2022-09-16 17:28,希林娜依•高,世界不会轻易崩塌 - 纯享版,235453
2022-09-16 17:31,希林娜依•高,Ice Queen - 纯享版,182109
2022-09-16 17:31,希林娜依•高,幻想写照 - 和声伴奏版,874
2022-09-16 17:31,Krystal Chan,火羽 Phoenix - 纯享版,11623
2022-09-16 17:31,希林娜依•高,瑕面舞会 - 和声伴奏版,3925
2022-09-16 17:31,希林娜依•高,幻想写照,1706
2022-09-16 17:31,希林娜依•高,瑕面舞会,5440
2022-09-16 17:31,希林娜依•高,年轻的战场,5013
2022-09-16 17:32,希林娜依•高,04:16,1663
2022-09-16 17:32,希林娜依•高,04:16 - 和声伴奏版,1322
2022-09-16 17:32,希林娜依•高,"来,你说",3520
2022-09-18 18:29,Benson Boone,In The Stars,426
2022-09-18 18:41,Benson Boone,In The Stars,665557
2022-09-21 23:31,硬糖少女303,Bonbon Girls,215086
2022-09-21 23:35,硬糖少女303,PLMM,217106
2022-09-21 23:39,硬糖少女303,硬要赢 (We Are Young),218081
2022-09-21 23:42,硬糖少女303,前方超a预警 (Super a Warning Ahead),218592
2022-09-21 23:46,硬糖少女303,你最最最重要 (You Are Everything to Me),221379
2022-09-21 23:50,硬糖少女303,前方超a预警,27453
2022-09-21 23:50,硬糖少女303,Bonbon Girls,2043
2022-09-21 23:50,硬糖少女303,PLMM,835
2022-09-21 23:50,硬糖少女303,吃糖 (Trick or Treat),211440
2022-09-21 23:51,硬糖少女303,硬要赢 (We Are Young),39241
2022-09-21 23:55,Krystal Chan,那女孩对我说 - 纯享版,241230
2022-09-21 23:58,Hayd,Head In The Clouds,184559
2022-09-22 00:00,halberd,"i drove her home, and now we're dating.",1044
2022-09-22 00:00,M2U,Magnolia,650
2022-09-22 00:00,BTS,Butter,789
2022-09-22 00:00,Sophism,From the Start,232
2022-09-22 00:00,Holland,I'm So Afraid,626
2022-09-22 00:00,Dinic,Love You Today,1369
2022-09-22 00:00,Shayne Orok,Nothing's Gonna Change My Love for You,766
2022-09-22 00:00,物語シリーズ,白金ディスコ,2484
2022-09-22 00:00,Yu-Peng Chen,Tales from the Snow Mountain,1695
2022-09-22 00:00,frad,First Date,789
2022-09-22 00:00,希林娜依•高,04:16,1369
2022-09-22 00:00,The Wiggles,Fruit Salad,719
2022-09-22 00:00,Rabpit,Dream,1184
2022-09-22 00:00,StreamBeats Originals,Fly Me Away,859
2022-09-22 00:00,StreamBeats Originals,Fly Me Away - Instrumental,109615
2022-09-22 00:00,Rabpit,Saika,1068
2022-09-22 00:00,j'san,"i'm in love with u, sorry",1277
2022-09-22 00:00,V.K,Hua Sui Yue,510
2022-09-22 00:00,Sugar,U - 伴奏版,719
2022-09-22 00:03,Sophism,From the Start,176306
2022-09-22 00:27,Krystal Chan,連鎖,1462
2022-09-22 00:27,Krystal Chan,流沙 - 和声伴奏,1207
2022-09-22 00:27,Krystal Chan,流沙,626
2022-09-22 00:27,希林娜依•高,04:16,9265
2022-09-22 00:27,Krystal Chan,流沙,650
2022-09-22 00:27,希林娜依•高,瑕面舞会 - 和声伴奏版,580
2022-09-22 00:27,Krystal Chan,樱花草 - 伴奏,3877
2022-09-22 00:27,Krystal Chan,咫 - 和声伴奏,580
2022-09-22 00:27,希林娜依•高,幻想写照,1904
2022-09-22 00:27,Krystal Chan,樱花草 - 和声伴奏,905
2022-09-22 00:27,Krystal Chan,樱花草,2948
2022-09-22 00:27,希林娜依•高,瑕面舞会,975
2022-09-22 00:27,Krystal Chan,咫 - 伴奏,534
2022-09-22 00:27,希林娜依•高,寂静之忆,952
2022-09-22 00:27,希林娜依•高,年轻的战场,882
2022-09-22 00:28,Krystal Chan,破晓来时 (WRL×一加联合推广曲),626
2022-09-22 00:28,Krystal Chan,破晓来时 (WRL×一加联合推广曲) - 和声伴奏,4690
2022-09-22 00:28,Krystal Chan,破晓来时 (WRL×一加联合推广曲) - 伴奏,603
2022-09-22 00:32,王艺瑾,离群 - 纯享版,263792
2022-09-22 00:34,崔文美秀,除了春天、爱情和樱花 - 纯享版,148154
2022-09-22 00:36,Krystal Chan,无羁 - Live,116784
2022-09-22 00:40,Krystal Chan,那女孩对我说 - 纯享版,241230
2022-09-22 00:43,Hayd,Head In The Clouds,184559
2022-09-22 00:46,StreamBeats Originals,Fly Me Away - Instrumental,155454
2022-09-22 00:49,M2U,Magnolia,394
2022-09-22 00:49,BTS,Butter,510
2022-09-22 00:49,Dinic,Love You Today,464
2022-09-22 00:49,物語シリーズ,白金ディスコ,10931
2022-09-22 00:49,Yu-Peng Chen,Tales from the Snow Mountain,859
2022-09-22 00:49,frad,First Date,14512
2022-09-22 00:49,Rabpit,Dream,417
2022-09-22 00:49,StreamBeats Originals,Fly Me Away,155454
2022-09-22 00:49,Rabpit,Saika,580
2022-09-22 00:49,V.K,Hua Sui Yue,417
2022-09-22 00:49,Sugar,U - 伴奏版,928
2022-09-22 00:53,Krystal Chan,那女孩对我说 - 纯享版,241230
2022-09-22 00:57,China songs,Downwind,221216
2022-09-22 01:01,王以綸,Sometimes,249472
2022-09-22 01:05,Z.TAO,冰激淋,228311
2022-09-22 01:08,齐悦,Wanan,194285
2022-09-22 01:12,周思涵,我要变好看,200531
2022-09-22 01:17,Ren Ran,飞鸟和蝉,296006
2022-09-22 01:21,程響,四季予你,248527
2022-09-22 01:25,Sue,時候,247139
2022-09-22 01:30,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,320165
2022-09-22 01:34,Cyndi Wang,Honey,214386
2022-09-22 01:37,希林娜依•高,Ice Queen - 纯享版,182109
2022-09-22 01:40,新乐尘符,123我爱你,199530
2022-09-22 01:44,Xiao Zhan,[Theme Song] Wu Ji - Chorus Edition,253133
2022-09-22 01:49,Hebe Tien,小幸運,265521
2022-09-22 01:53,王艺瑾,离群 - 纯享版,263792
2022-09-22 01:58,唐嫣,天赋,277469
2022-09-22 02:03,周深,大魚 - 唱片版,317597
2022-09-22 02:05,Hai Lin,Wu Ji - Piano Ver.,83600
2022-09-22 02:07,Eric Chou,我很快樂,766
2022-09-22 02:07,希林娜依•高,颗粒季,1416
2022-09-22 02:07,Jay Chou,髮如雪,1114
2022-09-22 02:07,Hua Chen Yu,異類,835
2022-09-22 02:07,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",905
2022-09-22 02:07,Silence Wang,有点甜,2043
2022-09-22 02:07,莫宰羊,未接來電,3691
2022-09-22 02:07,WayV,Turn Back Time,128094
2022-09-22 02:07,Krystal Chan,[Yicheng Group] Gu Cheng,952
2022-09-22 02:07,Jay Chou,安靜,789
2022-09-22 02:10,China songs,Never Stop,211022
2022-09-22 02:14,Gao Qiuzi,[Wen Qing] woodland,233863
2022-09-22 02:18,吴亦凡,大碗宽面,221495
2022-09-22 02:21,Joyce Chu,I Miss You,158160
2022-09-22 02:24,Krystal Chan,火羽 Phoenix - 纯享版,209255
2022-09-22 03:00,Hu Xia,无题 - 网剧《山河令》插曲,211473
2022-09-22 03:05,Tariq,It's Corn,225820
2022-09-22 03:08,Tariq,It's Corn,170588
2022-09-22 03:10,Tariq,It's Corn,4032
2022-09-22 03:10,Tariq,It's Corn,59722
2022-09-22 22:03,西瓜JUN,长生诀,3968
2022-09-22 22:03,王泽科,秋天不回来,5504
2022-09-23 15:19,JVKE,golden hour,15921
2022-09-23 15:19,Benson Boone,In The Stars,216410
2022-09-23 15:19,Benson Boone,In The Stars,746
2022-09-23 15:19,B.o.B,Airplanes (feat. Hayley Williams of Paramore),981
2022-09-23 15:23,JVKE,golden hour,11527
2022-09-23 15:23,Benson Boone,In The Stars,216410
2022-09-23 15:27,Olivia Rodrigo,drivers license,143765
2022-09-24 15:33,周深,大魚 - 唱片版,1088
2022-09-24 15:33,Lu Han,咖啡 (LH x KW),703
2022-09-24 15:33,Ice Paper,心如止水,1002
2022-09-24 15:33,Krystal Chan,那女孩对我说 - 纯享版,241230
2022-09-24 15:33,Michael Wong,童話,3624
2022-09-24 15:33,黃冠筑,Ten Years of Hits - Mandarin Version,917
2022-09-24 15:33,音阙诗听,芒种,597
2022-09-24 15:33,NSZX,Yume To Hazakura - Chinese,597
2022-09-24 15:37,周深,[Xue Yang] Huang Cheng Du,7083
2022-09-24 15:37,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-09-24 15:37,小潘潘,學貓叫,1471
2022-09-24 15:37,Priscilla Chan,飄雪,874
2022-09-24 15:37,崔文美秀,除了春天、爱情和樱花 - 纯享版,4181
2022-09-24 15:37,徐紫茵,Say Yes,1237
2022-09-24 15:37,傲七爷,是想你的声音啊,1194
2022-09-24 15:37,吴亦凡,贰叁,1280
2022-09-24 15:37,小潘潘,學貓叫(Remix版),831
2022-09-24 15:40,齐悦,Wanan,4660
2022-09-24 15:40,TIA RAY,阿楚姑娘,1471
2022-09-24 15:40,A-Lin,天若有情 - 電視劇「錦繡未央」主題曲,1237
2022-09-24 15:40,王以綸,Sometimes,1280
2022-09-24 15:40,Michael Wong,約定 - 2016 Live Version,703
2022-09-24 15:40,Jay Chou,髮如雪,1962
2022-09-24 15:40,China songs,When I Was Eighteen,182508
2022-09-24 15:40,Wang Jun Qi,"我多喜歡你,你會知道(網劇<致我們單純的小美好>推廣曲)",896
2022-09-24 15:40,高瀚宇,Miracle,938
2022-09-24 15:40,Silence Wang,有点甜,1130
2022-09-24 15:40,Elva Hsiao,瀟灑小姐,853
2022-09-24 15:40,Hu Xia,无题 - 网剧《山河令》插曲,1130
2022-09-24 15:44,China songs,Never Stop,211022
2022-09-24 15:47,連淮偉,愛是,197045
2022-09-24 15:53,Jay Chou,安靜,328467
2022-09-30 23:50,黃冠筑,Ten Years of Hits - Mandarin Version,273750
2022-09-30 23:55,唐嫣,天赋,277469
2022-09-30 23:58,齐悦,Wanan,194285
2022-10-01 00:02,Krystal Chan,火羽 Phoenix - 纯享版,209255
2022-10-01 00:07,Z.TAO,冰激淋,228311
2022-10-01 00:10,小潘潘,學貓叫,209218
2022-10-01 00:14,Cyndi Wang,Honey,214386
2022-10-01 00:17,愛寫歌的小田,枕邊童話,190954
2022-10-01 00:21,周深,[Xue Yang] Huang Cheng Du,259178
2022-10-01 00:26,希林娜依•高,颗粒季,269268
2022-10-01 00:29,段奧娟,"一起走的幸福 (電視劇《親愛的, 熱愛的》插曲)",186000
2022-10-01 00:33,徐紫茵,Say Yes,234269
2022-10-01 00:36,WayV,Turn Back Time,218680
2022-10-01 00:40,Michael Wong,童話,246000
2022-10-01 00:44,Krystal Chan,那女孩对我说 - 纯享版,241230
2022-10-01 00:49,王以綸,Sometimes,249472
2022-10-01 00:50,Hai Lin,Wu Ji - Piano Ver.,83600
2022-10-01 00:55,Eric Chou,我很快樂,296987
2022-10-01 00:59,程響,四季予你,248527
2022-10-01 01:03,希林娜依•高,世界不会轻易崩塌 - 纯享版,235453
2022-10-01 01:07,Fei Yu-ching,一翦梅,234866
2022-10-01 01:13,Jay Chou,安靜,334240
2022-10-01 01:18,Twins,老鼠愛大米,262480
2022-10-01 01:22,周思涵,我要变好看,200531
2022-10-01 01:23,S.H.E,中国话,94910
2022-10-01 01:28,Kit Chan,喜欢你,265906
2022-10-01 01:32,Elva Hsiao,瀟灑小姐,223106
2022-10-01 01:35,NSZX,Yume To Hazakura - Chinese,218870
2022-10-01 01:45,Hebe Tien,小幸運,265521
2022-10-01 01:50,王艺瑾,离群 - 纯享版,263792
2022-10-01 01:51,Krystal Chan,无羁 - Live,116784
2022-10-01 01:55,Krystal Chan,风的话 - 《我的小确幸》影视剧片头主题曲,195744
2022-10-01 02:00,G.E.M.,我的秘密 (MySecret),248486
2022-10-01 02:04,Jackson Wang,過 (Should've Let Go),203786
2022-10-01 02:08,Will Pan,不得不愛,281413
